left,bottom,right,top,gid,CCTV,경사도,공원,관공서,주차장,주택가,POP,sum,rank
129.042,35.166,129.043,35.167,1121,0.0,0.3277310924369748,0.0,0.0,0.0,0.4264705882352941,0.13677451079646527,0.8909761914687342,185
129.022,35.15,129.023,35.151,1535,0.0,0.17086834733893558,0.0,0.0,0.0,0.5441176470588235,0.17300859571226782,0.8879945901100268,186
129.057,35.155,129.058,35.156,279,0.0,0.11764705882352941,0.0,0.0,0.75,0.0,0.020190040929667502,0.8878370997531969,187
129.034,35.165,129.035,35.166,789,0.0,0.23529411764705882,0.0,0.0,0.0,0.5441176470588235,0.1076609345848459,0.8870726992907282,188
129.035,35.149,129.036,35.15,931,0.0,0.18207282913165265,0.0,0.0,0.0,0.5735294117647058,0.1312063404827676,0.8868085813791261,189
129.053,35.172,129.054,35.173,1210,0.0,0.17647058823529413,0.0,0.0,0.0,0.6323529411764706,0.07746264987055812,0.8862861792823229,190
129.056,35.174,129.057,35.175,932,0.0,0.06722689075630252,0.0,0.0,0.0,0.2647058823529412,0.5523624951188117,0.8842952682280554,191
129.047,35.152,129.048,35.153,259,0.0,0.3277310924369748,0.0,0.0,0.0,0.39705882352941174,0.15938465691875292,0.8841745728851395,192
129.049,35.158,129.05,35.159,697,0.0,0.1092436974789916,0.0,0.0,0.5,0.16176470588235295,0.1122311730760887,0.8832395764374332,193
129.057,35.143,129.058,35.144,613,0.0,0.27450980392156865,0.0,0.0,0.0,0.5,0.10467196004415968,0.8791817639657283,194
129.049,35.157,129.05,35.158,793,0.0,0.10644257703081232,0.0,0.0,0.0,0.029411764705882353,0.7421671993790646,0.8780215411157593,195
129.037,35.167,129.038,35.168,458,0.0,0.14565826330532214,0.0,0.0,0.0,0.23529411764705882,0.4969989731426175,0.8779513540949984,196
129.069,35.165,129.07,35.166,1143,0.3333333333333333,0.39215686274509803,0.0,0.0,0.0,0.044117647058823525,0.10597361024736174,0.8755814533846166,197
129.034,35.168,129.035,35.169,384,0.0,0.21568627450980393,0.0,0.0,0.0,0.5735294117647058,0.08607282491840582,0.8752885111929156,198
129.04,35.171,129.041,35.172,469,0.0,0.09243697478991597,0.0,0.0,0.0,0.6911764705882353,0.0909564236437528,0.874569869021904,199
129.045,35.179,129.046,35.18,5,0.0,0.17366946778711484,0.0,0.0,0.0,0.5882352941176471,0.11149357129427419,0.873398333199036,200
129.019,35.149,129.02,35.15,936,0.3333333333333333,0.1092436974789916,0.0,0.0,0.0,0.3088235294117647,0.11899493320606087,0.8703954934301505,201
129.032,35.166,129.033,35.167,1267,0.0,0.20448179271708683,0.0,0.0,0.0,0.5588235294117647,0.10231934782503893,0.8656246699538904,202
129.034,35.168,129.035,35.169,510,0.0,0.21568627450980393,0.0,0.0,0.0,0.5735294117647058,0.07562105587936113,0.864836742153871,203
129.056,35.173,129.057,35.174,818,0.0,0.18207282913165265,0.0,0.0,0.0,0.5735294117647058,0.10899151034811912,0.8645937512444777,204
129.048,35.144,129.049,35.145,1347,0.0,0.2689075630252101,0.0,0.0,0.0,0.4264705882352941,0.16853477575459552,0.8639129270150997,205
129.043,35.164,129.044,35.165,1195,0.0,0.19327731092436976,0.0,0.0,0.0,0.5,0.16762362061235409,0.8609009315367238,206
129.046,35.163,129.047,35.164,654,0.0,0.1988795518207283,0.0,0.0,0.0,0.5588235294117647,0.10201562944429178,0.8597187106767847,207
129.028,35.154,129.029,35.155,2610,0.0,0.19607843137254902,0.0,0.0,0.0,0.6617647058823529,0.0,0.8578431372549019,208
129.054,35.182,129.055,35.183,438,0.0,0.10084033613445378,0.0,0.0,0.0,0.6911764705882353,0.06478361270603435,0.8568004194287234,209
129.052,35.159,129.053,35.16,749,0.0,0.28291316526610644,0.0,0.0,0.0,0.38235294117647056,0.19014699005442826,0.8554130964970053,210
129.057,35.165,129.058,35.166,1499,0.0,0.14565826330532214,0.46153846153846156,0.0,0.0,0.1323529411764706,0.11554314970423614,0.8550928157244905,211
129.034,35.149,129.035,35.15,857,0.0,0.23249299719887956,0.0,0.0,0.0,0.5147058823529411,0.10673531666256889,0.8539341962143896,212
129.033,35.169,129.034,35.17,43,0.3333333333333333,0.08683473389355742,0.0,0.0,0.25,0.08823529411764705,0.09381041223744029,0.852213773581978,213
129.066,35.155,129.067,35.156,1419,0.0,0.226890756302521,0.0,0.0,0.0,0.5147058823529411,0.10970018656986247,0.8512968252253246,214
129.051,35.158,129.052,35.159,1250,0.0,0.3473389355742297,0.0,0.0,0.0,0.29411764705882354,0.20922821784803475,0.8506848004810879,215
129.044,35.157,129.045,35.158,375,0.3333333333333333,0.16246498599439776,0.0,0.0,0.0,0.2647058823529412,0.08946675730008823,0.8499709589807605,216
129.022,35.154,129.023,35.155,1329,0.3333333333333333,0.17366946778711484,0.0,0.0,0.0,0.2647058823529412,0.07465687054365591,0.8463655540170452,217
129.016,35.15,129.017,35.151,1346,0.0,0.10644257703081232,0.0,0.0,0.0,0.6470588235294118,0.09190614619942244,0.8454075467596465,218
129.039,35.17,129.04,35.171,234,0.0,0.15966386554621848,0.0,0.0,0.0,0.5882352941176471,0.09596536646274147,0.843864526126607,219
129.075,35.173,129.076,35.174,136,0.0,0.24369747899159663,0.0,0.0,0.0,0.47058823529411764,0.12897425143060998,0.8432599657163242,220
129.069,35.168,129.07,35.169,317,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.2647058823529412,0.10167816457679495,0.8425745231202123,221
129.032,35.148,129.033,35.149,323,0.0,0.14565826330532214,0.0,0.0,0.0,0.47058823529411764,0.22317997965568942,0.8394264782551293,222
129.024,35.158,129.025,35.159,716,0.0,0.19047619047619047,0.0,0.0,0.0,0.5147058823529411,0.13405068722309801,0.8392327600522296,223
129.034,35.152,129.035,35.153,831,0.0,0.1792717086834734,0.0,0.0,0.0,0.5588235294117647,0.10060791885416215,0.8387031569494003,224
129.048,35.157,129.049,35.158,284,0.3333333333333333,0.24369747899159663,0.0,0.0,0.0,0.1764705882352941,0.08432764946077935,0.8378290500210034,225
129.055,35.153,129.056,35.154,494,0.3333333333333333,0.12605042016806722,0.0,0.0,0.25,0.058823529411764705,0.06939241861070534,0.8375997015238705,226
129.07,35.157,129.071,35.158,37,0.0,0.3025210084033613,0.0,0.0,0.0,0.3676470588235294,0.16620144724218888,0.8363695144690796,227
129.061,35.173,129.062,35.174,516,0.0,0.13725490196078433,0.0,0.0,0.0,0.4411764705882353,0.25754836594690234,0.8359797384959219,228
129.075,35.173,129.076,35.174,389,0.0,0.24369747899159663,0.0,0.0,0.0,0.47058823529411764,0.12046049491633282,0.8347462092020471,229
129.068,35.161,129.069,35.162,444,0.0,0.04201680672268908,0.0,0.0,0.0,0.5588235294117647,0.23163588504982427,0.832476221184278,230
129.065,35.162,129.066,35.163,1516,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.8128660891196505,0.8324739322569055,231
129.053,35.165,129.054,35.166,1483,0.0,0.23529411764705882,0.0,0.0,0.0,0.5,0.0961389198231684,0.8314330374702272,232
129.021,35.149,129.022,35.15,1015,0.0,0.08403361344537816,0.0,0.0,0.0,0.5882352941176471,0.15889292239754324,0.8311618299605685,233
129.034,35.149,129.035,35.15,645,0.0,0.23249299719887956,0.0,0.0,0.0,0.5147058823529411,0.08321883632471834,0.8304177158765391,234
129.045,35.176,129.046,35.177,1432,0.0,0.13725490196078433,0.0,0.0,0.0,0.5735294117647058,0.11912027729970255,0.8299045910251927,235
129.045,35.176,129.046,35.177,362,0.0,0.13725490196078433,0.0,0.0,0.0,0.5735294117647058,0.11754383427582449,0.8283281480013146,236
129.037,35.15,129.038,35.151,1380,0.0,0.19607843137254902,0.0,0.0,0.0,0.4117647058823529,0.21945822425986725,0.8273013615147692,237
129.064,35.168,129.065,35.169,982,0.0,0.04201680672268908,0.0,0.0,0.0,0.6029411764705882,0.18208157972125402,0.8270395629145313,238
129.034,35.166,129.035,35.167,76,0.0,0.15406162464985995,0.0,0.0,0.0,0.5588235294117647,0.10951217042939994,0.8223973244910247,239
129.022,35.15,129.023,35.151,221,0.0,0.17086834733893558,0.0,0.0,0.0,0.5441176470588235,0.1058000568869348,0.8207860512846938,240
129.033,35.166,129.034,35.167,1281,0.0,0.14285714285714285,0.0,0.0,0.0,0.5735294117647058,0.10040061900698552,0.8167871736288341,241
129.038,35.164,129.039,35.165,2286,0.0,0.1988795518207283,0.0,0.0,0.0,0.6176470588235294,0.0,0.8165266106442577,242
129.074,35.173,129.075,35.174,369,0.0,0.2689075630252101,0.0,0.0,0.0,0.45588235294117646,0.09161206967203235,0.8164019856384189,243
129.048,35.156,129.049,35.157,506,0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.8021925574533937,0.8133970392461107,244
129.053,35.145,129.054,35.146,702,0.3333333333333333,0.21008403361344538,0.0,0.0,0.0,0.22058823529411764,0.04882152447343428,0.8128271267143306,245
129.067,35.155,129.068,35.156,190,0.0,0.24089635854341737,0.0,0.0,0.0,0.5,0.0712099079685097,0.8121062665119271,246
129.021,35.157,129.022,35.158,426,0.0,0.16246498599439776,0.0,0.0,0.0,0.5588235294117647,0.08736483326825083,0.8086533486744133,247
129.054,35.142,129.055,35.143,79,0.0,0.35294117647058826,0.0,0.0,0.0,0.29411764705882354,0.16020903538078088,0.8072678589101927,248
129.018,35.149,129.019,35.15,2716,0.3333333333333333,0.07563025210084033,0.0,0.0,0.0,0.39705882352941174,0.0,0.8060224089635855,249
129.038,35.166,129.039,35.167,2288,0.0,0.23249299719887956,0.0,0.0,0.0,0.5735294117647058,0.0,0.8060224089635855,249
129.024,35.164,129.025,35.165,303,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.8001292008349845,0.805731441731343,250
129.052,35.183,129.053,35.184,1292,0.0,0.03081232492997199,0.0,0.0,0.0,0.27941176470588236,0.4903557361796084,0.8005798258154628,251
129.051,35.17,129.052,35.171,1226,0.3333333333333333,0.1400560224089636,0.0,0.0,0.0,0.20588235294117646,0.12108239445786269,0.8003541031413361,252
129.048,35.179,129.049,35.18,1923,0.3333333333333333,0.09803921568627451,0.0,0.0,0.0,0.3676470588235294,0.0,0.7990196078431372,253
129.07,35.167,129.071,35.168,213,0.0,0.33613445378151263,0.0,0.0,0.0,0.4117647058823529,0.04805499713154863,0.7959541567954141,254
129.046,35.179,129.047,35.18,1057,0.3333333333333333,0.1288515406162465,0.0,0.0,0.0,0.2647058823529412,0.06904531188985147,0.7959360681923726,255
129.045,35.178,129.046,35.179,441,0.0,0.1400560224089636,0.0,0.0,0.0,0.5441176470588235,0.11136340627395398,0.7955370757417412,256
129.066,35.157,129.067,35.158,1567,0.0,0.1988795518207283,0.0,0.0,0.0,0.47058823529411764,0.1253440936416798,0.7948118807565259,257
129.026,35.151,129.027,35.152,1559,0.0,0.21568627450980393,0.0,0.0,0.0,0.4852941176470588,0.09245091091409591,0.7934313030709585,258
129.055,35.159,129.056,35.16,971,0.3333333333333333,0.1288515406162465,0.0,0.0,0.25,0.058823529411764705,0.021631498006546818,0.7926399013678914,259
129.053,35.182,129.054,35.183,1565,0.0,0.10644257703081232,0.0,0.0,0.0,0.5441176470588235,0.1397297388504018,0.7902899629400375,260
129.048,35.172,129.049,35.173,682,0.0,0.03361344537815126,0.0,0.0,0.0,0.014705882352941176,0.7419357948984954,0.7902551226295877,261
129.044,35.168,129.045,35.169,1029,0.0,0.036414565826330535,0.0,0.0,0.0,0.5588235294117647,0.19500166321970408,0.7902397584577994,262
129.039,35.171,129.04,35.172,738,0.0,0.09523809523809523,0.0,0.0,0.0,0.6176470588235294,0.07694198978927728,0.7898271438509019,263
129.046,35.178,129.047,35.179,1477,0.0,0.16246498599439776,0.0,0.0,0.0,0.5147058823529411,0.11235169624305184,0.7895225645903907,264
129.067,35.153,129.068,35.154,1396,0.0,0.21008403361344538,0.0,0.0,0.0,0.4117647058823529,0.16289429154071994,0.7847430310365182,265
129.044,35.152,129.045,35.153,1273,0.0,0.3333333333333333,0.0,0.0,0.0,0.20588235294117646,0.2419478472151917,0.7811635334897015,266
129.027,35.149,129.028,35.15,1099,0.0,0.1092436974789916,0.0,0.0,0.0,0.4411764705882353,0.22982803754537698,0.7802482056126039,267
129.029,35.147,129.03,35.148,2657,0.0,0.16246498599439776,0.0,0.0,0.25,0.3676470588235294,0.0,0.7801120448179271,268
129.047,35.185,129.048,35.186,1993,0.3333333333333333,0.15126050420168066,0.0,0.0,0.0,0.29411764705882354,0.0,0.7787114845938374,269
129.025,35.155,129.026,35.156,499,0.0,0.19047619047619047,0.0,0.0,0.0,0.45588235294117646,0.1304349922142034,0.7767935356315703,270
129.04,35.169,129.041,35.17,1236,0.0,0.20448179271708683,0.0,0.0,0.0,0.4852941176470588,0.08542199981680479,0.7751979101809504,271
129.023,35.151,129.024,35.152,1306,0.3333333333333333,0.13725490196078433,0.0,0.0,0.0,0.23529411764705882,0.06727603179883238,0.7731583847400088,272
129.052,35.15,129.053,35.151,1335,0.0,0.2857142857142857,0.0,0.0,0.0,0.3235294117647059,0.16237363145943914,0.7716173289384308,273
129.063,35.173,129.064,35.174,227,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.7679109478423942,0.7707120682905735,274
129.071,35.153,129.072,35.154,993,0.0,0.3333333333333333,0.0,0.0,0.0,0.3382352941176471,0.09876150393628663,0.770330131387267,275
129.05,35.143,129.051,35.144,561,0.0,0.16246498599439776,0.0,0.0,0.0,0.45588235294117646,0.15166153237975402,0.7700088713153282,276
129.044,35.177,129.045,35.178,1128,0.0,0.03081232492997199,0.0,0.0,0.0,0.6764705882352942,0.06169821963177762,0.7689811327970437,277
129.053,35.146,129.054,35.147,1050,0.0,0.23529411764705882,0.0,0.0,0.0,0.4264705882352941,0.10641713550178615,0.768181841384139,278
129.067,35.157,129.068,35.158,269,0.0,0.23249299719887956,0.0,0.0,0.0,0.45588235294117646,0.07583317665321629,0.7642085267932723,279
129.056,35.172,129.057,35.173,704,0.0,0.12605042016806722,0.0,0.0,0.0,0.5588235294117647,0.07848950725308419,0.7633634568329162,280
129.067,35.159,129.068,35.16,824,0.0,0.20168067226890757,0.0,0.0,0.0,0.4852941176470588,0.07593441611346533,0.7629092060294317,281
129.035,35.167,129.036,35.168,1262,0.3333333333333333,0.0700280112044818,0.0,0.0,0.0,0.3235294117647059,0.03351508226911377,0.7604058385716349,282
129.063,35.166,129.064,35.167,1144,0.0,0.21288515406162464,0.0,0.0,0.0,0.3676470588235294,0.17791629907100742,0.7584485119561615,283
129.058,35.145,129.059,35.146,937,0.0,0.05042016806722689,0.0,0.0,0.0,0.029411764705882353,0.6755468136085118,0.7553787463816211,284
129.026,35.15,129.027,35.151,1024,0.0,0.17366946778711484,0.0,0.0,0.0,0.4852941176470588,0.09358864961022807,0.7525522350444017,285
129.033,35.153,129.034,35.154,475,0.0,0.2857142857142857,0.0,0.0,0.0,0.39705882352941174,0.06866927960892642,0.7514423888526239,286
129.032,35.17,129.033,35.171,653,0.0,0.11764705882352941,0.0,0.0,0.0,0.5147058823529411,0.11801628509032007,0.7503692262667906,287
129.053,35.179,129.054,35.18,1113,0.0,0.16806722689075632,0.0,0.0,0.0,0.5147058823529411,0.06733388291897467,0.7501069921626722,288
129.052,35.146,129.053,35.147,1666,0.0,0.23529411764705882,0.0,0.0,0.0,0.5147058823529411,0.0,0.75,289
129.07,35.159,129.071,35.16,1172,0.0,0.0700280112044818,0.0,0.0,0.0,0.5441176470588235,0.13529930723283629,0.7494449654961415,290
129.022,35.156,129.023,35.157,858,0.0,0.226890756302521,0.0,0.0,0.0,0.4264705882352941,0.09476977664646699,0.7481311211842822,291
129.036,35.155,129.037,35.156,203,0.0,0.14565826330532214,0.0,0.0,0.0,0.39705882352941174,0.2053859392852494,0.7481030261199832,292
129.023,35.157,129.024,35.158,402,0.0,0.22128851540616246,0.0,0.0,0.0,0.45588235294117646,0.06957561382448933,0.7467464821718283,293
129.067,35.149,129.068,35.15,945,0.0,0.19327731092436976,0.0,0.0,0.0,0.4852941176470588,0.06706873195165575,0.7456401605230843,294
129.017,35.15,129.018,35.151,218,0.0,0.1400560224089636,0.0,0.0,0.0,0.5147058823529411,0.08906662038577055,0.7438285251476752,295
129.07,35.16,129.071,35.161,1054,0.0,0.13725490196078433,0.0,0.0,0.0,0.4852941176470588,0.11661821635354748,0.7391672359613907,296
129.035,35.151,129.036,35.152,1326,0.0,0.25210084033613445,0.0,0.0,0.0,0.4117647058823529,0.07376982003480709,0.7376353662532944,297
129.029,35.154,129.03,35.155,855,0.0,0.13165266106442577,0.0,0.0,0.0,0.47058823529411764,0.13442189857734452,0.7366627949358879,298
129.039,35.167,129.04,35.168,940,0.0,0.226890756302521,0.0,0.0,0.0,0.23529411764705882,0.2743203698614948,0.7365052438110746,299
129.055,35.144,129.056,35.145,728,0.0,0.23529411764705882,0.0,0.0,0.0,0.3088235294117647,0.19162219361805727,0.7357398406768809,300
129.033,35.167,129.034,35.168,1231,0.0,0.12324929971988796,0.0,0.0,0.25,0.23529411764705882,0.12669395311166712,0.7352373704786139,301
129.057,35.142,129.058,35.143,258,0.0,0.25210084033613445,0.0,0.0,0.0,0.38235294117647056,0.10067541182766152,0.7351291933402665,302
129.026,35.15,129.027,35.151,686,0.0,0.17366946778711484,0.0,0.0,0.0,0.4852941176470588,0.07605493928042847,0.7350185247146022,303
129.028,35.149,129.029,35.15,1296,0.0,0.18207282913165265,0.0,0.0,0.0,0.4411764705882353,0.11038957908489169,0.7336388788047796,304
129.051,35.159,129.052,35.16,355,0.0,0.288515406162465,0.0,0.0,0.0,0.2647058823529412,0.17940114448799346,0.7326224330033997,305
129.064,35.17,129.065,35.171,731,0.0,0.06722689075630252,0.0,0.0,0.0,0.5294117647058824,0.1354101885464424,0.7320488440086272,306
129.055,35.172,129.056,35.173,361,0.0,0.12605042016806722,0.0,0.0,0.0,0.5147058823529411,0.08917268077269813,0.7299289832937065,307
129.066,35.158,129.067,35.159,995,0.0,0.22128851540616246,0.0,0.0,0.0,0.38235294117647056,0.12459685000650825,0.7282383065891412,308
129.071,35.159,129.072,35.16,1506,0.0,0.09803921568627451,0.0,0.0,0.0,0.23529411764705882,0.39158459038996474,0.7249179237232981,309
129.067,35.164,129.068,35.165,32,0.0,0.3697478991596639,0.0,0.0,0.0,0.20588235294117646,0.1468743521879776,0.7225046042888179,310
129.021,35.147,129.022,35.148,1173,0.0,0.13165266106442577,0.0,0.0,0.0,0.5147058823529411,0.07594887889350091,0.7223074223108678,311
129.031,35.166,129.032,35.167,698,0.0,0.1792717086834734,0.0,0.0,0.0,0.4117647058823529,0.12959615097213986,0.7206325655379662,312
129.064,35.162,129.065,35.163,746,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.7167416320765178,0.719542752524697,313
129.018,35.15,129.019,35.151,2732,0.0,0.20448179271708683,0.0,0.0,0.0,0.5147058823529411,0.0,0.7191876750700279,314
129.039,35.154,129.04,35.155,1177,0.0,0.06722689075630252,0.0,0.0,0.0,0.3382352941176471,0.3120007327808551,0.7174629176548046,315
129.055,35.174,129.056,35.175,1491,0.0,0.13725490196078433,0.0,0.0,0.0,0.45588235294117646,0.1237387250577306,0.7168759799596914,316
129.045,35.163,129.046,35.164,88,0.0,0.1792717086834734,0.0,0.0,0.0,0.4411764705882353,0.09317887084255336,0.7136270501142621,317
129.054,35.16,129.055,35.161,144,0.3333333333333333,0.12044817927170869,0.0,0.0,0.0,0.20588235294117646,0.0528614610300392,0.7125253265762577,318
129.053,35.159,129.054,35.16,391,0.0,0.22969187675070027,0.0,0.0,0.0,0.38235294117647056,0.09997637745927522,0.712021195386446,319
129.033,35.171,129.034,35.172,1107,0.3333333333333333,0.1792717086834734,0.0,0.0,0.0,0.11764705882352941,0.08155561662062681,0.7118077174609629,320
129.066,35.153,129.067,35.154,1308,0.0,0.1876750700280112,0.0,0.0,0.0,0.4411764705882353,0.082326964889191,0.7111785055054375,321
129.038,35.165,129.039,35.166,2287,0.3333333333333333,0.1568627450980392,0.0,0.0,0.0,0.22058823529411764,0.0,0.7107843137254901,322
129.048,35.18,129.049,35.181,134,0.0,0.10644257703081232,0.0,0.0,0.0,0.4411764705882353,0.1627544846670427,0.7103735322860902,323
129.064,35.167,129.065,35.168,544,0.0,0.028011204481792718,0.0,0.0,0.0,0.5441176470588235,0.13778208447227727,0.7099109360128935,324
129.04,35.167,129.041,35.168,935,0.0,0.21288515406162464,0.0,0.0,0.0,0.3676470588235294,0.12804863350833298,0.708580846393487,325
129.032,35.164,129.033,35.165,784,0.3333333333333333,0.03081232492997199,0.0,0.0,0.0,0.029411764705882353,0.31319150167045107,0.7067489246396388,326
129.071,35.17,129.072,35.171,3232,0.0,0.13165266106442577,0.0,0.0,0.0,0.5735294117647058,0.0,0.7051820728291316,327
129.044,35.155,129.045,35.156,17,0.0,0.18207282913165265,0.0,0.0,0.0,0.4264705882352941,0.09632211503695241,0.7048655324038992,328
129.024,35.15,129.025,35.151,170,0.0,0.1792717086834734,0.0,0.0,0.0,0.39705882352941174,0.12835717281575865,0.7046877050286438,329
129.051,35.148,129.052,35.149,51,0.0,0.2380952380952381,0.0,0.0,0.0,0.3235294117647059,0.1427717435845518,0.7043963934444958,330
129.045,35.166,129.046,35.167,752,0.0,0.08403361344537816,0.0,0.0,0.0,0.5441176470588235,0.07488827502422515,0.7030395355284268,331
129.023,35.158,129.024,35.159,220,0.0,0.1092436974789916,0.0,0.0,0.0,0.5294117647058824,0.06357838103640281,0.7022338432212767,332
129.056,35.163,129.057,35.164,1300,0.0,0.14565826330532214,0.0,0.0,0.0,0.4411764705882353,0.11414508096746356,0.700979814861021,333
129.07,35.15,129.071,35.151,681,0.0,0.21288515406162464,0.0,0.0,0.0,0.3235294117647059,0.1643550323243134,0.7007695981506439,334
129.038,35.156,129.039,35.157,457,0.0,0.17366946778711484,0.0,0.0,0.0,0.3676470588235294,0.15756716756094855,0.6988836941715928,335
129.053,35.176,129.054,35.177,730,0.0,0.13165266106442577,0.0,0.0,0.0,0.45588235294117646,0.10744399288431222,0.6949790068899144,336
129.069,35.169,129.07,35.17,1349,0.3333333333333333,0.13725490196078433,0.0,0.0,0.0,0.14705882352941177,0.07694198978927728,0.6945890486128067,337
129.045,35.167,129.046,35.168,1135,0.0,0.13445378151260504,0.0,0.0,0.0,0.4117647058823529,0.1481326140510729,0.6943511014460308,338
